"DATE_NAME","GEOGRAPHY_NAME","GEOGRAPHY_CODE","ITEM_NAME","MEASURES_NAME","OBS_VALUE","OBS_STATUS_NAME"
"2016","Birmingham","E08000025","Jobs density","Value",0.80,"Normal Value"
"2016","Coventry","E08000026","Jobs density","Value",0.75,"Normal Value"
"2016","Dudley","E08000027","Jobs density","Value",0.66,"Normal Value"
"2016","Sandwell","E08000028","Jobs density","Value",0.70,"Normal Value"
"2016","Solihull","E08000029","Jobs density","Value",1.01,"Normal Value"
"2016","Walsall","E08000030","Jobs density","Value",0.71,"Normal Value"
"2016","Wolverhampton","E08000031","Jobs density","Value",0.70,"Normal Value"
"2016","Worcestershire","E10000034","Jobs density","Value",0.82,"Normal Value"
"2016","Bedford","E06000055","Jobs density","Value",0.79,"Normal Value"
"2016","Central Bedfordshire","E06000056","Jobs density","Value",0.70,"Normal Value"
"2016","Luton","E06000032","Jobs density","Value",0.78,"Normal Value"
"2016","Peterborough","E06000031","Jobs density","Value",1.02,"Normal Value"
"2016","Southend-on-Sea","E06000033","Jobs density","Value",0.71,"Normal Value"
"2016","Thurrock","E06000034","Jobs density","Value",0.68,"Normal Value"
"2016","Cambridgeshire","E10000003","Jobs density","Value",0.90,"Normal Value"
"2016","Essex","E10000012","Jobs density","Value",0.77,"Normal Value"
"2016","Hertfordshire","E10000015","Jobs density","Value",0.93,"Normal Value"
"2016","Norfolk","E10000020","Jobs density","Value",0.82,"Normal Value"
"2016","Suffolk","E10000029","Jobs density","Value",0.84,"Normal Value"
"2016","Camden","E09000007","Jobs density","Value",2.30,"Normal Value"
"2016","City of London","E09000001","Jobs density","Value",82.55,"Normal Value"
"2016","Hackney","E09000012","Jobs density","Value",0.72,"Normal Value"
"2016","Hammersmith and Fulham","E09000013","Jobs density","Value",1.20,"Normal Value"
"2016","Haringey","E09000014","Jobs density","Value",0.46,"Normal Value"
"2016","Islington","E09000019","Jobs density","Value",1.46,"Normal Value"
"2016","Kensington and Chelsea","E09000020","Jobs density","Value",1.39,"Normal Value"
"2016","Lambeth","E09000022","Jobs density","Value",0.72,"Normal Value"
"2016","Lewisham","E09000023","Jobs density","Value",0.39,"Normal Value"
"2016","Newham","E09000025","Jobs density","Value",0.49,"Normal Value"
"2016","Southwark","E09000028","Jobs density","Value",1.29,"Normal Value"
"2016","Tower Hamlets","E09000030","Jobs density","Value",1.33,"Normal Value"
"2016","Wandsworth","E09000032","Jobs density","Value",0.63,"Normal Value"
"2016","Westminster","E09000033","Jobs density","Value",4.28,"Normal Value"
"2016","Barking and Dagenham","E09000002","Jobs density","Value",0.49,"Normal Value"
"2016","Barnet","E09000003","Jobs density","Value",0.67,"Normal Value"
"2016","Bexley","E09000004","Jobs density","Value",0.57,"Normal Value"
"2016","Brent","E09000005","Jobs density","Value",0.64,"Normal Value"
"2016","Bromley","E09000006","Jobs density","Value",0.61,"Normal Value"
"2016","Croydon","E09000008","Jobs density","Value",0.59,"Normal Value"
"2016","Ealing","E09000009","Jobs density","Value",0.73,"Normal Value"
"2016","Enfield","E09000010","Jobs density","Value",0.61,"Normal Value"
"2016","Greenwich","E09000011","Jobs density","Value",0.50,"Normal Value"
"2016","Harrow","E09000015","Jobs density","Value",0.56,"Normal Value"
"2016","Havering","E09000016","Jobs density","Value",0.62,"Normal Value"
"2016","Hillingdon","E09000017","Jobs density","Value",1.04,"Normal Value"
"2016","Hounslow","E09000018","Jobs density","Value",1.09,"Normal Value"
"2016","Kingston upon Thames","E09000021","Jobs density","Value",0.79,"Normal Value"
"2016","Merton","E09000024","Jobs density","Value",0.73,"Normal Value"
"2016","Redbridge","E09000026","Jobs density","Value",0.47,"Normal Value"
"2016","Richmond upon Thames","E09000027","Jobs density","Value",0.81,"Normal Value"
"2016","Sutton","E09000029","Jobs density","Value",0.64,"Normal Value"
"2016","Waltham Forest","E09000031","Jobs density","Value",0.47,"Normal Value"
"2016","Bracknell Forest","E06000036","Jobs density","Value",0.94,"Normal Value"
"2016","Brighton and Hove","E06000043","Jobs density","Value",0.82,"Normal Value"
"2016","Isle of Wight","E06000046","Jobs density","Value",0.76,"Normal Value"
"2016","Medway","E06000035","Jobs density","Value",0.60,"Normal Value"
"2016","Milton Keynes","E06000042","Jobs density","Value",1.19,"Normal Value"
"2016","Portsmouth","E06000044","Jobs density","Value",0.86,"Normal Value"
"2016","Reading","E06000038","Jobs density","Value",1.09,"Normal Value"
"2016","Slough","E06000039","Jobs density","Value",0.97,"Normal Value"
"2016","Southampton","E06000045","Jobs density","Value",0.77,"Normal Value"
"2016","West Berkshire","E06000037","Jobs density","Value",1.14,"Normal Value"
"2016","Windsor and Maidenhead","E06000040","Jobs density","Value",1.05,"Normal Value"
"2016","Wokingham","E06000041","Jobs density","Value",0.95,"Normal Value"
"2016","Buckinghamshire","E10000002","Jobs density","Value",0.86,"Normal Value"
"2016","East Sussex","E10000011","Jobs density","Value",0.75,"Normal Value"
"2016","Hampshire","E10000014","Jobs density","Value",0.89,"Normal Value"
"2016","Kent","E10000016","Jobs density","Value",0.78,"Normal Value"
"2016","Oxfordshire","E10000025","Jobs density","Value",0.98,"Normal Value"
"2016","Surrey","E10000030","Jobs density","Value",0.93,"Normal Value"
"2016","West Sussex","E10000032","Jobs density","Value",0.91,"Normal Value"
"2016","Bath and North East Somerset","E06000022","Jobs density","Value",0.86,"Normal Value"
"2016","Bournemouth","E06000028","Jobs density","Value",0.75,"Normal Value"
"2016","Bristol, City of","E06000023","Jobs density","Value",0.98,"Normal Value"
"2016","Cornwall","E06000052","Jobs density","Value",0.83,"Normal Value"
"2016","Isles of Scilly","E06000053","Jobs density","Value",2.08,"Normal Value"
